,attrition,age,distancefromhome,monthlyincome,numcompaniesworked,percentsalaryhike,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,mean_time,businesstravel_Non-Travel,businesstravel_Travel_Frequently,businesstravel_Travel_Rarely,department_Human Resources,department_Research & Development,department_Sales,education_1,education_2,education_3,education_4,education_5,educationfield_Human Resources,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Female,gender_Male,joblevel_1,joblevel_2,joblevel_3,joblevel_4,joblevel_5,jobrole_Healthcare Representative,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,maritalstatus_Divorced,maritalstatus_Married,maritalstatus_Single,stockoptionlevel_0,stockoptionlevel_1,stockoptionlevel_2,stockoptionlevel_3,environmentsatisfaction_1.0,environmentsatisfaction_2.0,environmentsatisfaction_3.0,environmentsatisfaction_4.0,jobsatisfaction_1.0,jobsatisfaction_2.0,jobsatisfaction_3.0,jobsatisfaction_4.0,worklifebalance_1.0,worklifebalance_2.0,worklifebalance_3.0,worklifebalance_4.0,jobinvolvement_1,jobinvolvement_2,jobinvolvement_3,jobinvolvement_4,performancerating_3,performancerating_4
74,0,54.0,1.0,29330.0,3.0,12.0,20.0,2.0,4.0,0.0,3.0,6.097862787356321,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
75,0,43.0,7.0,65000.0,8.0,23.0,10.0,3.0,1.0,0.0,0.0,7.217327264239031,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
76,0,45.0,3.0,171740.0,9.0,14.0,12.0,6.0,10.0,9.0,8.0,7.100070018365477,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
77,0,40.0,2.0,50330.0,2.0,14.0,6.0,6.0,4.0,0.0,2.0,9.914107744107737,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
78,1,29.0,29.0,23070.0,1.0,13.0,7.0,0.0,7.0,0.0,7.0,10.477788647343004,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
79,0,29.0,8.0,25870.0,0.0,22.0,4.0,3.0,3.0,2.0,2.0,6.906938633193863,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
80,0,30.0,10.0,55070.0,1.0,12.0,10.0,2.0,10.0,1.0,2.0,7.58909243295019,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
81,0,27.0,11.0,43930.0,1.0,18.0,8.0,2.0,8.0,0.0,7.0,6.079724499089256,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
82,0,37.0,1.0,133480.0,7.0,14.0,8.0,4.0,6.0,0.0,4.0,6.001112288135594,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
83,0,38.0,28.0,65830.0,0.0,12.0,12.0,1.0,11.0,2.0,9.0,8.983123278236906,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
84,0,31.0,6.0,81030.0,1.0,15.0,11.0,5.0,11.0,4.0,10.0,10.426184640522866,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
85,0,29.0,3.0,39780.0,1.0,11.0,7.0,0.0,7.0,1.0,7.0,8.387526183970852,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
86,0,35.0,16.0,25440.0,0.0,13.0,17.0,3.0,16.0,0.0,13.0,7.912038626609444,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
87,0,23.0,20.0,53990.0,1.0,23.0,4.0,2.0,4.0,0.0,2.0,7.105291842475386,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
88,0,41.0,9.0,54870.0,6.0,19.0,8.0,0.0,5.0,1.0,2.0,9.68863319386332,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
89,0,47.0,1.0,68340.0,3.0,16.0,5.0,2.0,0.0,0.0,0.0,7.77034751278475,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
90,0,42.0,3.0,10910.0,2.0,22.0,16.0,0.0,1.0,0.0,0.0,6.284280356305675,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
91,0,29.0,22.0,57360.0,1.0,22.0,4.0,1.0,4.0,0.0,2.0,6.306108726752502,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
92,0,42.0,7.0,22260.0,0.0,12.0,4.0,3.0,3.0,1.0,0.0,8.831585038986356,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
93,0,32.0,2.0,57470.0,1.0,13.0,8.0,0.0,8.0,0.0,7.0,7.722377344877349,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
94,0,48.0,13.0,98540.0,3.0,16.0,15.0,2.0,0.0,0.0,0.0,7.317479732951837,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
95,0,37.0,8.0,54670.0,4.0,12.0,13.0,2.0,7.0,6.0,7.0,10.79826248313091,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
96,0,30.0,25.0,53800.0,7.0,21.0,4.0,0.0,2.0,2.0,2.0,10.401363945578227,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
97,0,26.0,28.0,51510.0,1.0,15.0,8.0,3.0,8.0,7.0,7.0,5.994326703246456,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
98,0,42.0,2.0,21330.0,3.0,13.0,14.0,2.0,1.0,0.0,0.0,6.113110181311016,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
99,1,21.0,9.0,178750.0,1.0,12.0,3.0,5.0,3.0,1.0,2.0,8.133578096539159,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
100,0,36.0,28.0,24320.0,4.0,22.0,7.0,4.0,1.0,0.0,0.0,7.306164990421451,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
101,0,36.0,6.0,47710.0,4.0,13.0,16.0,2.0,13.0,1.0,12.0,7.10503034547152,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
102,0,57.0,21.0,191610.0,2.0,18.0,15.0,2.0,3.0,1.0,2.0,6.327729314420805,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
103,0,40.0,8.0,50870.0,3.0,14.0,10.0,3.0,7.0,1.0,7.0,8.128512160228896,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
104,0,21.0,1.0,28630.0,1.0,14.0,3.0,2.0,3.0,2.0,2.0,7.986432557011164,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
105,1,33.0,28.0,55610.0,1.0,21.0,1.0,3.0,1.0,0.0,0.0,10.50909692159692,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
106,0,37.0,5.0,21440.0,6.0,19.0,17.0,3.0,5.0,0.0,3.0,7.993284030784035,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
107,0,46.0,2.0,30650.0,2.0,11.0,7.0,3.0,1.0,0.0,0.0,6.103653752436648,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
108,1,41.0,16.0,28100.0,1.0,11.0,8.0,3.0,8.0,7.0,7.0,7.587908917501197,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
109,0,50.0,9.0,98880.0,6.0,15.0,20.0,2.0,4.0,1.0,3.0,6.890321256038647,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
110,1,40.0,8.0,86280.0,2.0,20.0,8.0,2.0,6.0,1.0,0.0,9.295999525166186,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
111,0,31.0,1.0,28670.0,0.0,24.0,3.0,5.0,2.0,2.0,2.0,10.806078364950324,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
112,1,21.0,10.0,53730.0,1.0,12.0,1.0,2.0,1.0,0.0,0.0,5.99521980676328,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
113,0,29.0,1.0,66670.0,9.0,12.0,6.0,6.0,3.0,1.0,2.0,7.788609977324269,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
114,0,35.0,29.0,50030.0,9.0,15.0,10.0,2.0,1.0,0.0,0.0,7.717707156308847,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
115,0,27.0,2.0,23670.0,2.0,12.0,5.0,2.0,5.0,0.0,4.0,6.189450379867046,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
116,0,28.0,2.0,28580.0,1.0,12.0,7.0,2.0,7.0,0.0,7.0,7.120614224137931,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
117,0,49.0,2.0,52040.0,8.0,14.0,26.0,3.0,5.0,0.0,0.0,7.825193287037035,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
118,0,51.0,1.0,41050.0,4.0,22.0,18.0,2.0,7.0,0.0,7.0,7.6194018031189,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
119,0,36.0,15.0,96790.0,4.0,12.0,6.0,1.0,2.0,2.0,2.0,6.002463200379865,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
120,1,34.0,7.0,56170.0,8.0,25.0,9.0,3.0,5.0,0.0,4.0,9.113126477541371,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
121,0,55.0,26.0,104480.0,2.0,13.0,30.0,3.0,5.0,1.0,2.0,8.684139595103579,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
122,0,24.0,1.0,28970.0,1.0,18.0,5.0,4.0,5.0,0.0,3.0,9.993131642512074,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
123,0,30.0,3.0,59680.0,1.0,13.0,1.0,3.0,1.0,0.0,0.0,6.900539923039923,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
124,1,26.0,14.0,75100.0,0.0,18.0,7.0,3.0,6.0,0.0,4.0,6.999357638888884,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
125,0,22.0,16.0,29910.0,1.0,19.0,2.0,3.0,2.0,1.0,2.0,6.286230158730157,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
126,0,36.0,1.0,196360.0,1.0,12.0,10.0,3.0,10.0,9.0,0.0,6.366151129943501,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
127,1,30.0,3.0,11290.0,9.0,19.0,3.0,2.0,1.0,0.0,0.0,8.19166087962963,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
128,0,37.0,10.0,133410.0,1.0,14.0,18.0,3.0,18.0,12.0,17.0,6.452089120370364,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
129,0,40.0,6.0,43320.0,7.0,14.0,8.0,3.0,5.0,1.0,3.0,6.682986714975844,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
130,0,42.0,2.0,110310.0,3.0,12.0,8.0,2.0,5.0,1.0,2.0,7.482647754137118,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
131,0,37.0,9.0,44400.0,2.0,11.0,18.0,3.0,1.0,0.0,1.0,9.920131519274374,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
132,0,43.0,10.0,46170.0,1.0,11.0,25.0,2.0,25.0,3.0,9.0,7.415638297872336,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
133,0,40.0,6.0,26470.0,6.0,13.0,20.0,2.0,1.0,0.0,0.0,7.495338468720824,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
134,0,54.0,9.0,63230.0,4.0,23.0,24.0,2.0,4.0,1.0,2.0,5.998969652471853,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
135,0,34.0,28.0,56770.0,9.0,20.0,6.0,3.0,3.0,1.0,2.0,6.859545346628679,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
136,0,31.0,10.0,21870.0,1.0,15.0,13.0,2.0,13.0,3.0,12.0,6.131909722222225,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
137,0,43.0,14.0,37480.0,7.0,14.0,10.0,3.0,3.0,1.0,2.0,7.6748054331864894,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
138,0,43.0,27.0,39770.0,4.0,18.0,8.0,3.0,5.0,0.0,2.0,8.87896942110177,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
139,0,25.0,7.0,86330.0,1.0,19.0,5.0,2.0,5.0,1.0,3.0,10.895845306513417,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
140,0,37.0,1.0,20080.0,3.0,22.0,15.0,5.0,13.0,10.0,7.0,10.69200166905103,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
141,0,31.0,24.0,44400.0,1.0,13.0,4.0,2.0,4.0,3.0,2.0,7.060316091954026,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
142,0,39.0,26.0,30670.0,1.0,20.0,21.0,5.0,21.0,1.0,6.0,9.00917913832199,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
143,0,56.0,20.0,53210.0,9.0,14.0,36.0,1.0,7.0,7.0,7.0,7.420447466294747,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
144,0,30.0,5.0,54100.0,0.0,17.0,6.0,2.0,5.0,4.0,4.0,7.585973922902494,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
145,0,41.0,7.0,27820.0,1.0,14.0,10.0,2.0,10.0,0.0,7.0,6.624136698939608,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
146,0,28.0,7.0,119570.0,1.0,13.0,10.0,2.0,10.0,1.0,8.0,6.1927648305084775,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
147,1,25.0,5.0,26600.0,5.0,13.0,6.0,3.0,2.0,0.0,2.0,6.472303436911492,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
148,0,52.0,26.0,33750.0,2.0,21.0,28.0,2.0,5.0,0.0,4.0,8.195051440329216,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
149,0,45.0,2.0,50980.0,3.0,14.0,8.0,4.0,2.0,0.0,2.0,6.787695733708394,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
150,0,52.0,12.0,48780.0,2.0,11.0,31.0,3.0,5.0,1.0,4.0,7.302139479905439,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
151,0,42.0,10.0,28370.0,2.0,13.0,19.0,0.0,5.0,0.0,2.0,6.822407010014311,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
